project_id,note_id,date,author,note_type,content,photos_attached,weather,temp_high,temp_low
PRJ-2022-322,687aee38,2023-06-29,M. Chen,Daily Report,Equipment startup for RTU-1. Minor vibration issue - balancing tomorrow. Punch list items: sensor calibration.,1,Hot,64,42
PRJ-2022-322,b4c80262,2023-07-03,K. Thompson,Inspection Note,Installed 83 diffusers on floor 21. Minor punch items noted. Inspections needed: none.,5,Cold,59,69
PRJ-2022-322,3838b796,2023-07-05,M. Chen,Inspection Note,Received delivery of copper piping - 200 units. Short 2 boxes - claim filed. Staged at mechanical room.,0,Clear,93,55
PRJ-2022-322,6b7a88a4,2023-07-06,M. Chen,Inspection Note,TAB contractor on site - balancing VAV system floor 2. Initial readings: flow low on 3 boxes. Adjustments: VFD reprogramming.,5,Cold,82,47
PRJ-2022-322,1b2deee6,2023-07-11,M. Chen,Inspection Note,Received delivery of sheet metal - 120 units. Short 2 boxes - claim filed. Staged at loading dock.,2,Cloudy,78,54
PRJ-2022-322,5dafe789,2023-07-12,K. Thompson,Daily Report,Installed 55 pipe hangers on floor 24. Minor punch items noted. Inspections needed: pressure test Monday.,1,Rain,81,73
PRJ-2022-322,d452736c,2023-07-17,R. Williams,Daily Report,Installed 172 diffusers on floor 22. Minor punch items noted. Inspections needed: none.,3,Hot,76,43
PRJ-2022-322,6334531f,2023-07-18,R. Williams,Issue Log,Received delivery of insulation - 186 units. All accounted for. Staged at loading dock.,0,Cold,92,64
PRJ-2022-322,a17a6abe,2023-07-19,R. Williams,Inspection Note,Working in basement - 51% complete this zone. Remaining: final connections.,3,Cloudy,69,35
PRJ-2022-322,4e2d14cb,2023-07-24,R. Williams,Coordination Note,Safety meeting held at start of shift - topic: fall protection. All PPE verified. Ran refrigerant lines to condensers.,1,Rain,82,43
PRJ-2022-322,f952a30a,2023-07-28,J. Martinez,Safety Log,Equipment startup for RTU-1. Minor vibration issue - balancing tomorrow. Punch list items: sensor calibration.,2,Hot,85,70
PRJ-2022-322,8cb643e3,2023-07-31,R. Williams,Coordination Note,"Crew arrived 0600. Weather: Clear, 72°F. 9 workers on site. Focus today: ductwork installation Floor 3. Good progress.",4,Clear,97,46
PRJ-2022-322,deda85e6,2023-08-01,J. Martinez,Coordination Note,Received delivery of RTU - 13 units. Matched PO. Staged at floor 3 staging.,2,Rain,55,58
PRJ-2022-322,782f83e3,2023-08-02,R. Williams,Inspection Note,"GC weekly meeting - discussed change orders, RFI backlog, coordination. Schedule status: on track. RFIs pending: 4.",1,Clear,98,74
PRJ-2022-322,be3d622d,2023-08-07,J. Martinez,Inspection Note,Access issue encountered: ceiling access restricted by other trade. Resolution: Workaround implemented. Impact: none.,5,Cold,85,41
PRJ-2022-322,9c53002c,2023-08-08,M. Chen,Safety Log,"Crew arrived 0600. Weather: Hot, 95°F - heat protocol. 4 workers on site. Focus today: ductwork installation Floor 3. Coordination issues with electrical - resolved on site.",3,Clear,90,47
PRJ-2022-322,67428b2e,2023-08-14,M. Chen,Coordination Note,"Crew arrived 0630. Weather: Cold, 35°F. 11 workers on site. Focus today: hanging VAV boxes wing B. Ahead of plan.",2,Hot,55,43
PRJ-2022-322,ae122994,2023-08-16,R. Williams,Inspection Note,Met with electrical foreman re: coordination. Agreed on sequence for ceiling close-in. Action items: HVAC to relocate diffuser 6 inches east,0,Clear,68,35
PRJ-2022-322,ee42676c,2023-08-17,J. Martinez,Inspection Note,"GC weekly meeting - discussed safety incident review, upcoming inspections, manpower. Schedule status: 3 days behind. RFIs pending: 4.",1,Hot,98,37
PRJ-2022-322,fb1ea5ba,2023-08-21,R. Williams,Inspection Note,TAB contractor on site - balancing AHU-1 supply. Initial readings: all zones balanced. Adjustments: none required.,3,Cloudy,60,75
PRJ-2022-322,fb1800c1,2023-08-23,K. Thompson,Coordination Note,Received delivery of RTU - 165 units. Short 2 boxes - claim filed. Staged at floor 3 staging.,0,Cloudy,89,49
PRJ-2022-322,ae377fda,2023-08-24,K. Thompson,Issue Log,"Crew arrived 0600. Weather: Cold, 35°F. 13 workers on site. Focus today: ductwork installation Floor 3. Good progress.",0,Cold,76,65
PRJ-2022-322,1c972db2,2023-08-28,J. Martinez,Issue Log,"Crew arrived 0700. Weather: Hot, 95°F - heat protocol. 15 workers on site. Focus today: hanging VAV boxes wing B. Behind schedule due to material delay.",4,Hot,81,61
PRJ-2022-322,6c3148ba,2023-08-29,K. Thompson,Coordination Note,"Crew arrived 0630. Weather: Hot, 95°F - heat protocol. 12 workers on site. Focus today: ductwork installation Floor 3. Good progress.",3,Rain,75,52
PRJ-2022-322,984613eb,2023-08-30,J. Martinez,Coordination Note,Safety meeting held at start of shift - topic: confined space entry. All PPE verified. Completed piping pressure test - passed.,0,Cloudy,69,73
PRJ-2022-322,00795c13,2023-09-04,J. Martinez,Issue Log,Installed 166 pipe hangers on floor 13. Minor punch items noted. Inspections needed: pressure test Monday.,1,Cloudy,83,52
PRJ-2022-322,4d702b3f,2023-09-06,K. Thompson,Inspection Note,Working in penthouse - 80% complete this zone. Remaining: controls terminations.,4,Cold,98,42
PRJ-2022-322,a3b5d450,2023-09-07,R. Williams,Inspection Note,Installed 132 VAV boxes on floor 13. Rework required grid C-4. Inspections needed: pressure test Monday.,1,Rain,76,75
PRJ-2022-322,461b425c,2023-09-08,M. Chen,Safety Log,Equipment startup for RTU-1. Successful - all parameters normal. Punch list items: sensor calibration.,3,Cloudy,85,74
PRJ-2022-322,e56d5290,2023-09-11,K. Thompson,Issue Log,TAB contractor on site - balancing AHU-1 supply. Initial readings: all zones balanced. Adjustments: damper repositioning.,0,Rain,96,43
PRJ-2022-322,e65264e7,2023-09-12,K. Thompson,Coordination Note,Installed 112 LF of duct on floor 25. Minor punch items noted. Inspections needed: pressure test Monday.,3,Hot,74,72
PRJ-2022-322,96519db7,2023-09-18,R. Williams,Safety Log,TAB contractor on site - balancing VAV system floor 2. Initial readings: flow low on 3 boxes. Adjustments: none required.,3,Clear,67,40
PRJ-2022-322,f98bad57,2023-09-21,J. Martinez,Safety Log,Coordination conflict encountered: field conditions don't match drawings. Resolution: Workaround implemented. Impact: none.,4,Cloudy,59,54
PRJ-2022-322,ff13b3bf,2023-09-22,M. Chen,Daily Report,Met with plumbing foreman re: coordination. Agreed on sequence for ceiling close-in. Action items: Awaiting revised drawings,2,Cloudy,61,73
PRJ-2022-322,60bad89e,2023-09-25,J. Martinez,Issue Log,Coordination conflict encountered: sprinkler head conflicts with diffuser at B-7. Resolution: RFI submitted. Impact: 1 day delay.,3,Cloudy,75,48
PRJ-2022-322,bff1cd01,2023-09-27,K. Thompson,Coordination Note,TAB contractor on site - balancing exhaust system. Initial readings: static pressure high. Adjustments: VFD reprogramming.,1,Cloudy,73,42
PRJ-2022-322,be41e9ce,2023-09-28,R. Williams,Daily Report,Design discrepancy encountered: ceiling access restricted by other trade. Resolution: RFI submitted. Impact: none.,1,Hot,90,74
PRJ-2022-322,f129e4fa,2023-09-29,R. Williams,Daily Report,TAB contractor on site - balancing exhaust system. Initial readings: flow low on 3 boxes. Adjustments: sheave change AHU.,1,Cloudy,81,62
PRJ-2022-322,0c3f3d05,2023-10-03,R. Williams,Issue Log,Equipment startup for Chiller. Successful - all parameters normal. Punch list items: none.,4,Clear,92,40
PRJ-2022-322,8b72da76,2023-10-04,J. Martinez,Inspection Note,"Crew arrived 0630. Weather: Hot, 95°F - heat protocol. 8 workers on site. Focus today: ductwork installation Floor 3. Behind schedule due to material delay.",3,Cold,75,36
PRJ-2022-322,0ec76ba5,2023-10-05,M. Chen,Daily Report,"Crew arrived 0630. Weather: Hot, 95°F - heat protocol. 4 workers on site. Focus today: insulation west side. Ahead of plan.",0,Rain,63,67
PRJ-2022-322,fbe5c757,2023-10-06,K. Thompson,Inspection Note,Safety meeting held at start of shift - topic: PPE requirements. All PPE verified. Continued ductwork installation per plan.,5,Clear,74,64
PRJ-2022-322,61d3187b,2023-10-09,J. Martinez,Coordination Note,"Safety meeting held at start of shift - topic: lockout/tagout. All PPE verified. Set 3 VAV boxes, awaiting controls.",3,Cold,62,66
PRJ-2022-322,c6d81bb1,2023-10-10,J. Martinez,Coordination Note,Met with electrical foreman re: coordination. Agreed on sequence for ceiling close-in. Action items: HVAC to relocate diffuser 6 inches east,5,Cloudy,70,73
PRJ-2022-322,fb485669,2023-10-11,R. Williams,Issue Log,"Crew arrived 0700. Weather: Clear, 72°F. 12 workers on site. Focus today: startup AHU-2. Behind schedule due to material delay.",3,Cloudy,59,62
PRJ-2022-322,42539755,2023-10-16,K. Thompson,Daily Report,Installed 161 pipe hangers on floor 16. Minor punch items noted. Inspections needed: none.,5,Hot,99,44
PRJ-2022-322,e9da4a72,2023-10-17,K. Thompson,Daily Report,"GC weekly meeting - discussed change orders, RFI backlog, coordination. Schedule status: 3 days behind. RFIs pending: 13.",3,Cloudy,63,52
PRJ-2022-322,ce869b71,2023-10-18,J. Martinez,Safety Log,Working in mechanical room - 76% complete this zone. Remaining: diffusers and connections.,4,Cold,77,55
PRJ-2022-322,3c2fa562,2023-10-20,M. Chen,Issue Log,"Crew arrived 0600. Weather: Clear, 72°F. 14 workers on site. Focus today: hanging VAV boxes wing B. Coordination issues with electrical - resolved on site.",5,Hot,88,67
PRJ-2022-322,90cf20f6,2023-10-23,R. Williams,Daily Report,Safety meeting held at start of shift - topic: fall protection. All PPE verified. Completed piping pressure test - passed.,5,Cold,82,69
PRJ-2022-322,ba214071,2023-10-24,R. Williams,Daily Report,Installed 151 VAV boxes on floor 13. Rework required grid C-4. Inspections needed: rough-in Friday.,4,Rain,57,65
PRJ-2022-322,a153f45a,2023-10-25,M. Chen,Issue Log,"GC weekly meeting - discussed safety incident review, upcoming inspections, manpower. Schedule status: ahead 2 days. RFIs pending: 3.",5,Clear,88,42
PRJ-2022-322,33cb44cd,2023-10-27,K. Thompson,Inspection Note,Material issue encountered: wrong size fittings delivered. Resolution: Awaiting engineer response. Impact: 1 day delay.,1,Clear,66,37
PRJ-2022-322,4931adee,2023-10-30,R. Williams,Issue Log,Met with fire protection foreman re: coordination. Resolved duct routing conflict. Action items: Awaiting revised drawings,0,Hot,77,43
PRJ-2022-322,43b6802c,2023-10-31,R. Williams,Issue Log,Material issue encountered: sprinkler head conflicts with diffuser at B-7. Resolution: RFI submitted. Impact: cost impact TBD.,2,Cloudy,70,44
PRJ-2022-322,32930b4b,2023-11-02,K. Thompson,Issue Log,Equipment startup for Chiller. Delayed - controls not ready. Punch list items: sensor calibration.,3,Rain,88,42
PRJ-2022-322,fc4972e0,2023-11-03,K. Thompson,Daily Report,Working in mechanical room - 83% complete this zone. Remaining: diffusers and connections.,5,Cold,58,44
PRJ-2022-322,4310522e,2023-11-06,K. Thompson,Inspection Note,Installed 176 VAV boxes on floor 8. Minor punch items noted. Inspections needed: none.,3,Hot,96,35
PRJ-2022-322,34edc051,2023-11-07,R. Williams,Daily Report,Received delivery of insulation - 23 units. Matched PO. Staged at mechanical room.,1,Hot,67,40
PRJ-2022-322,ae659d46,2023-11-09,M. Chen,Inspection Note,Working in basement - 95% complete this zone. Remaining: insulation and startup.,1,Hot,81,50
PRJ-2022-322,39c2e0ca,2023-11-10,M. Chen,Daily Report,Working in penthouse - 79% complete this zone. Remaining: insulation and startup.,1,Rain,66,47
PRJ-2022-322,960b748a,2023-11-13,M. Chen,Issue Log,Working in mechanical room - 78% complete this zone. Remaining: final connections.,5,Rain,76,48
PRJ-2022-322,8b2a0712,2023-11-14,K. Thompson,Safety Log,Working in mechanical room - 44% complete this zone. Remaining: controls terminations.,2,Cold,82,70
PRJ-2022-322,54122f0c,2023-11-15,M. Chen,Inspection Note,TAB contractor on site - balancing VAV system floor 2. Initial readings: flow low on 3 boxes. Adjustments: VFD reprogramming.,1,Cloudy,61,47
PRJ-2022-322,dac626f7,2023-11-17,K. Thompson,Inspection Note,Working in penthouse - 88% complete this zone. Remaining: controls terminations.,2,Cloudy,100,43
PRJ-2022-322,6d2c2314,2023-11-20,J. Martinez,Safety Log,"Safety meeting held at start of shift - topic: confined space entry. All PPE verified. Set 3 VAV boxes, awaiting controls.",0,Rain,87,68
PRJ-2022-322,40b2b83f,2023-11-21,R. Williams,Coordination Note,Design discrepancy encountered: ceiling access restricted by other trade. Resolution: Awaiting engineer response. Impact: schedule neutral.,3,Hot,94,74
PRJ-2022-322,831b5d9e,2023-11-22,R. Williams,Daily Report,Met with drywall foreman re: coordination. Scheduled joint walkthrough Friday. Action items: HVAC to relocate diffuser 6 inches east,2,Cloudy,72,64
PRJ-2022-322,5bb3d6ed,2023-11-23,M. Chen,Safety Log,Met with drywall foreman re: coordination. Scheduled joint walkthrough Friday. Action items: HVAC to relocate diffuser 6 inches east,0,Rain,74,43
PRJ-2022-322,504dc152,2023-11-24,K. Thompson,Issue Log,Design discrepancy encountered: ceiling access restricted by other trade. Resolution: Awaiting engineer response. Impact: cost impact TBD.,5,Cold,61,48
PRJ-2022-322,d3824457,2023-11-27,K. Thompson,Issue Log,Coordination conflict encountered: field conditions don't match drawings. Resolution: Workaround implemented. Impact: cost impact TBD.,4,Hot,89,68
PRJ-2022-322,83ca4c8d,2023-11-28,R. Williams,Issue Log,Received delivery of sheet metal - 43 units. Matched PO. Staged at laydown area A.,1,Cloudy,96,41
PRJ-2022-322,b5a27781,2023-11-30,M. Chen,Daily Report,Safety meeting held at start of shift - topic: hot work permits. All PPE verified. Completed piping pressure test - passed.,5,Cloudy,75,53
PRJ-2022-322,e8563e36,2023-12-04,J. Martinez,Safety Log,Safety meeting held at start of shift - topic: fall protection. All PPE verified. Ran refrigerant lines to condensers.,5,Cold,93,66
PRJ-2022-322,4336e3f2,2023-12-05,J. Martinez,Safety Log,Safety meeting held at start of shift - topic: confined space entry. All PPE verified. Completed piping pressure test - passed.,2,Cloudy,72,52
PRJ-2022-322,b3a8389a,2023-12-12,K. Thompson,Daily Report,Equipment startup for AHU-2. Successful - all parameters normal. Punch list items: none.,3,Rain,97,61
PRJ-2022-322,ca1282ae,2023-12-13,M. Chen,Daily Report,Working in penthouse - 89% complete this zone. Remaining: diffusers and connections.,0,Cold,73,49
PRJ-2022-322,2688867e,2023-12-14,K. Thompson,Safety Log,"Safety meeting held at start of shift - topic: lockout/tagout. All PPE verified. Set 3 VAV boxes, awaiting controls.",2,Hot,84,61
PRJ-2022-322,6826ee1d,2023-12-15,K. Thompson,Coordination Note,Met with fire protection foreman re: coordination. Agreed on sequence for ceiling close-in. Action items: Awaiting revised drawings,0,Cloudy,63,41
PRJ-2022-322,e17f43a1,2023-12-18,J. Martinez,Safety Log,Met with electrical foreman re: coordination. Scheduled joint walkthrough Friday. Action items: HVAC to relocate diffuser 6 inches east,4,Cold,59,68
PRJ-2022-322,5741766d,2023-12-19,J. Martinez,Inspection Note,Met with fire protection foreman re: coordination. Scheduled joint walkthrough Friday. Action items: Awaiting revised drawings,4,Hot,61,59
PRJ-2022-322,654ca559,2023-12-20,J. Martinez,Safety Log,Installed 176 LF of duct on floor 16. Rework required grid C-4. Inspections needed: rough-in Friday.,0,Clear,98,41
PRJ-2022-322,5c5fc078,2023-12-26,M. Chen,Daily Report,Working in penthouse - 53% complete this zone. Remaining: final connections.,0,Hot,95,75
PRJ-2022-322,8680f9ea,2023-12-27,M. Chen,Inspection Note,Received delivery of copper piping - 183 units. All accounted for. Staged at laydown area A.,3,Rain,95,68
PRJ-2022-322,d60af22b,2023-12-28,M. Chen,Inspection Note,Access issue encountered: wrong size fittings delivered. Resolution: Awaiting engineer response. Impact: schedule neutral.,1,Cold,94,56
PRJ-2022-322,cb294712,2023-12-29,M. Chen,Inspection Note,"GC weekly meeting - discussed change orders, RFI backlog, coordination. Schedule status: on track. RFIs pending: 15.",2,Clear,94,64
PRJ-2022-322,970306f8,2024-01-02,M. Chen,Issue Log,Equipment startup for RTU-1. Successful - all parameters normal. Punch list items: 3 minor items.,0,Cold,55,53
PRJ-2022-322,777dd91a,2024-01-04,K. Thompson,Coordination Note,Safety meeting held at start of shift - topic: hot work permits. All PPE verified. Ran refrigerant lines to condensers.,0,Clear,94,60
PRJ-2022-322,b910e10e,2024-01-11,M. Chen,Issue Log,Equipment startup for RTU-1. Successful - all parameters normal. Punch list items: sensor calibration.,4,Hot,62,51
PRJ-2022-322,a59b2329,2024-01-12,J. Martinez,Issue Log,"GC weekly meeting - discussed change orders, RFI backlog, coordination. Schedule status: ahead 2 days. RFIs pending: 5.",4,Rain,88,63
PRJ-2022-322,0fb2fdf6,2024-01-16,J. Martinez,Inspection Note,Working in Zone 3 - 40% complete this zone. Remaining: final connections.,1,Rain,61,52
